,0
0,http://www.redding.com/news/376026541.xhtml
1,http://www.ktvn.com/story/31752687/the-latest-rescuers-try-to-save-horses-in-texas-flooding
2,http://www.wdef.com/2016/04/18/details-vivid-pictures-flooding-monday-texas/
3,http://www.wistv.com/story/31752689/the-latest-rescuers-try-to-save-horses-in-texas-flooding
4,http://www.kvoa.com/story/31752238/houston-area-submerged-after-16-inches-of-rain-in-24-hours
5,http://www.yourhoustonnews.com/deer_park/deer_park/news/severe-storms-drench-area/article_e352e5a2-532d-5bed-ab16-8177d3faa917.html
6,http://komonews.com/news/nation-world/houston-area-submerged-after-16-inches-of-rain-in-24-hours-04-18-2016
7,http://www.ctpost.com/news/texas/article/Storms-bring-heavy-rain-flooding-threat-to-Texas-7254379.php
8,http://www.ktvz.com/news/houston-largely-shut-down-amid-rain-flooding/39082632
9,http://www.kiro7.com/news/national/the-latest-more-than-1m-houstonarea-students-off-in-storms/224490017
10,http://www.redding.com/news/376061101.xhtml
11,http://www.waaytv.com/ap/domestic/the-latest-more-than-m-houston-area-students-off-in/article_6cbecef4-9996-5121-8d8d-dba4fda3dbe3.html
12,http://www.bdtonline.com/region/the-latest-rescuers-try-to-save-horses-in-texas-flooding/article_d100804e-af7c-5807-b43e-5fe79a9a256a.html
13,http://www.cbsnews.com/news/tv-reporter-helps-in-rescue-amid-houston-flooding/
14,http://www.bonnercountydailybee.com/news/national/article_e438fdd7-ece8-5831-9b1c-5b18e7d35195.html
15,http://www.dariennewsonline.com/news/texas/article/The-Latest-Houston-TV-reporter-helps-rescue-7254848.php
16,http://www.cadillacnews.com/ap_story/national_news/20160418_ap_b20cf033dd61423c99b11e6d67aec535.html
17,http://patch.com/us/across-america/houston-under-water-it-bears-brunt-powerful-storms-0
18,http://www.news-journalonline.com/article/20160418/APA/304189806
19,http://www.kxxv.com/story/31752689/the-latest-mayor-says-possible-fatality-in-houston-flooding
20,http://www.longisland.com/news/ap-news/the-latest-mayor-says-possible-fatality-houston-flooding-041816.html
